BPL_ID,BPL_tag,Name,Gender,Age,Pincode,address,District,state,past_enrolled_in_magic_bus,last_govt_data_updated_on,no_of_family_members,relation_to_head,is_head_of_family,current_age
BPL200988,yes,Manoj Reddy,Male,16,600001,"H.No. 545, Ward 18",Chennai,Tamil Nadu,yes,4/21/2021,3,Head,no,21
BPL200003,yes,Anil Kumar,Male,20,700001,"H.No. 82, Ward 4",Kolkata,West Bengal,yes,4/21/2021,3,Brother,no,25
BPL200007,yes,Meena Singh,Female,19,700001,"H.No. 542, Ward 13",Kolkata,West Bengal,yes,4/21/2021,4,Son,no,24
BPL200008,yes,Anita Reddy,Female,20,700001,"H.No. 62, Ward 21",Kolkata,West Bengal,no,4/21/2021,3,Sister,no,25
BPL200012,yes,Deepak Das,Male,20,700001,"H.No. 399, Ward 23",Kolkata,West Bengal,no,4/21/2021,5,Sister,no,25
BPL200019,yes,Meena Gowda,Female,18,700001,"H.No. 749, Ward 9",Kolkata,West Bengal,no,4/21/2021,4,Son,no,23
BPL200020,yes,Ritu Gowda,Female,19,700001,"H.No. 253, Ward 21",Kolkata,West Bengal,no,4/21/2021,6,Brother,no,24
BPL200022,yes,Vikas Verma,Male,19,700001,"H.No. 819, Ward 13",Kolkata,West Bengal,no,4/21/2021,4,Son,no,24
BPL200024,yes,Deepak Sharma,Male,19,700001,"H.No. 333, Ward 6",Kolkata,West Bengal,no,4/21/2021,6,Son,no,24
BPL200032,yes,Neha Iyer,Female,18,700001,"H.No. 776, Ward 7",Kolkata,West Bengal,yes,4/21/2021,4,Daughter,no,23
BPL200035,yes,Suresh Iyer,Male,19,700001,"H.No. 524, Ward 15",Kolkata,West Bengal,yes,4/21/2021,4,Daughter,no,24
BPL200036,yes,Vikas Patil,Male,19,700001,"H.No. 858, Ward 2",Kolkata,West Bengal,no,4/21/2021,4,Sister,no,24
BPL200042,yes,Suresh Naidu,Male,19,700001,"H.No. 271, Ward 11",Kolkata,West Bengal,no,4/21/2021,6,Sister,no,24
BPL200049,yes,Anil Naidu,Male,19,700001,"H.No. 150, Ward 19",Kolkata,West Bengal,no,4/21/2021,5,Daughter,no,24
BPL200051,yes,Amit Reddy,Male,20,700001,"H.No. 479, Ward 23",Kolkata,West Bengal,no,4/21/2021,6,Daughter,no,25
BPL200052,yes,Suresh Reddy,Male,18,700001,"H.No. 352, Ward 17",Kolkata,West Bengal,yes,4/21/2021,3,Daughter,no,23
BPL200056,yes,Rohit Iyer,Male,19,700001,"H.No. 744, Ward 22",Kolkata,West Bengal,no,4/21/2021,3,Sister,no,24
BPL200059,yes,Divya Das,Female,20,700001,"H.No. 253, Ward 3",Kolkata,West Bengal,no,4/21/2021,3,Daughter,no,25
BPL200061,yes,Kavya Reddy,Female,18,700001,"H.No. 558, Ward 17",Kolkata,West Bengal,no,4/21/2021,5,Son,no,23
BPL200062,yes,Kavya Sharma,Female,19,700001,"H.No. 635, Ward 1",Kolkata,West Bengal,no,4/21/2021,6,Daughter,no,24
BPL200064,yes,Arjun Iyer,Male,18,700001,"H.No. 739, Ward 21",Kolkata,West Bengal,no,4/21/2021,6,Sister,no,23
BPL200065,yes,Neha Iyer,Female,19,700001,"H.No. 806, Ward 19",Kolkata,West Bengal,no,4/21/2021,5,Son,no,24
BPL200066,yes,Manoj Singh,Male,18,700001,"H.No. 45, Ward 14",Kolkata,West Bengal,no,4/21/2021,5,Daughter,no,23
BPL200067,yes,Divya Das,Female,18,700001,"H.No. 35, Ward 6",Kolkata,West Bengal,no,4/21/2021,5,Daughter,no,23
BPL200080,yes,Meena Gowda,Female,18,700001,"H.No. 882, Ward 4",Kolkata,West Bengal,no,4/21/2021,6,Sister,no,23
BPL200081,yes,Sunita Naidu,Female,18,700001,"H.No. 240, Ward 10",Kolkata,West Bengal,yes,4/21/2021,4,Daughter,no,23
BPL200084,yes,Manoj Reddy,Male,18,700001,"H.No. 567, Ward 19",Kolkata,West Bengal,no,4/21/2021,5,Sister,no,23
BPL200086,yes,Arjun Verma,Male,19,700001,"H.No. 715, Ward 19",Kolkata,West Bengal,no,4/21/2021,3,Son,no,24
BPL200088,yes,Anil Verma,Male,18,700001,"H.No. 398, Ward 20",Kolkata,West Bengal,yes,4/21/2021,6,Brother,no,23
BPL200089,yes,Rohit Iyer,Male,19,700001,"H.No. 171, Ward 25",Kolkata,West Bengal,yes,4/21/2021,5,Brother,no,24
BPL200090,yes,Kavya Reddy,Female,19,700001,"H.No. 338, Ward 19",Kolkata,West Bengal,yes,4/21/2021,6,Sister,no,24
BPL200092,yes,Ritu Reddy,Female,18,700001,"H.No. 894, Ward 22",Kolkata,West Bengal,no,4/21/2021,4,Son,no,23
BPL200094,yes,Pooja Sharma,Female,20,700001,"H.No. 270, Ward 2",Kolkata,West Bengal,no,4/21/2021,4,Brother,no,25
BPL200095,yes,Pooja Iyer,Female,18,700001,"H.No. 150, Ward 7",Kolkata,West Bengal,yes,4/21/2021,5,Brother,no,23
BPL200102,yes,Anil Iyer,Male,19,700001,"H.No. 920, Ward 10",Kolkata,West Bengal,yes,4/21/2021,5,Son,no,24
BPL200104,yes,Kavya Verma,Female,19,700001,"H.No. 890, Ward 20",Kolkata,West Bengal,no,4/21/2021,6,Brother,no,24
BPL200105,yes,Deepak Das,Male,18,700001,"H.No. 375, Ward 25",Kolkata,West Bengal,yes,4/21/2021,6,Son,no,23
BPL200107,yes,Neha Singh,Female,18,700001,"H.No. 831, Ward 7",Kolkata,West Bengal,yes,4/21/2021,6,Brother,no,23
BPL200108,yes,Sunita Gowda,Female,19,700001,"H.No. 828, Ward 14",Kolkata,West Bengal,yes,4/21/2021,5,Daughter,no,24
BPL200110,yes,Rohit Singh,Male,18,700001,"H.No. 904, Ward 3",Kolkata,West Bengal,yes,4/21/2021,3,Daughter,no,23
BPL200117,yes,Vikas Iyer,Male,18,700001,"H.No. 5, Ward 22",Kolkata,West Bengal,yes,4/21/2021,5,Sister,no,23
BPL200120,yes,Neha Verma,Female,20,700001,"H.No. 921, Ward 10",Kolkata,West Bengal,no,4/21/2021,3,Daughter,no,25
BPL200125,yes,Anil Gowda,Male,19,700001,"H.No. 541, Ward 13",Kolkata,West Bengal,yes,4/21/2021,5,Daughter,no,24
BPL200126,yes,Pooja Sharma,Female,20,700001,"H.No. 661, Ward 25",Kolkata,West Bengal,yes,4/21/2021,5,Daughter,no,25
BPL200127,yes,Asha Singh,Female,18,700001,"H.No. 327, Ward 23",Kolkata,West Bengal,no,4/21/2021,6,Daughter,no,23
BPL200128,yes,Asha Verma,Female,19,700001,"H.No. 345, Ward 17",Kolkata,West Bengal,yes,4/21/2021,3,Son,no,24
BPL200135,yes,Manoj Das,Male,15,700001,"H.No. 992, Ward 8",Kolkata,West Bengal,yes,4/21/2021,4,Mother,yes,20
BPL200136,yes,Amit Kumar,Male,13,700001,"H.No. 412, Ward 4",Kolkata,West Bengal,no,4/21/2021,7,Mother,no,18
BPL200155,yes,Anita Gowda,Female,17,700001,"H.No. 80, Ward 9",Kolkata,West Bengal,no,4/21/2021,3,Head,yes,22
BPL200161,yes,Vikas Singh,Male,13,700001,"H.No. 420, Ward 25",Kolkata,West Bengal,yes,4/21/2021,4,Mother,yes,18
BPL200170,yes,Pooja Das,Female,13,700001,"H.No. 367, Ward 16",Kolkata,West Bengal,no,4/21/2021,4,Father,yes,18
BPL200176,yes,Kavya Sharma,Female,15,700001,"H.No. 904, Ward 8",Kolkata,West Bengal,no,4/21/2021,4,Head,no,20
BPL200371,yes,Rahul Kumar,Male,20,110001,"H.No. 809, Ward 2",New Delhi,Delhi,no,4/21/2021,3,Son,no,25
BPL200375,yes,Lakshmi Gowda,Female,18,110001,"H.No. 591, Ward 7",New Delhi,Delhi,no,4/21/2021,3,Sister,no,23
BPL200381,yes,Pooja Reddy,Female,18,110001,"H.No. 472, Ward 5",New Delhi,Delhi,no,4/21/2021,3,Daughter,no,23
BPL200385,yes,Manoj Naidu,Male,19,110001,"H.No. 422, Ward 2",New Delhi,Delhi,no,4/21/2021,6,Brother,no,24
BPL200389,yes,Manoj Kumar,Male,18,110001,"H.No. 490, Ward 7",New Delhi,Delhi,no,4/21/2021,3,Son,no,23
BPL200393,yes,Ritu Iyer,Female,18,110001,"H.No. 757, Ward 17",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,23
BPL200411,yes,Anil Iyer,Male,20,110001,"H.No. 880, Ward 24",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,25
BPL200423,yes,Divya Verma,Female,20,110001,"H.No. 196, Ward 21",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,25
BPL200424,yes,Neha Iyer,Female,19,110001,"H.No. 741, Ward 18",New Delhi,Delhi,no,4/21/2021,5,Brother,no,24
BPL200425,yes,Anil Patil,Male,18,110001,"H.No. 722, Ward 20",New Delhi,Delhi,no,4/21/2021,4,Brother,no,23
BPL200429,yes,Arjun Iyer,Male,19,110001,"H.No. 508, Ward 20",New Delhi,Delhi,no,4/21/2021,4,Sister,no,24
BPL200430,yes,Neha Verma,Female,18,110001,"H.No. 9, Ward 16",New Delhi,Delhi,no,4/21/2021,5,Brother,no,23
BPL200442,yes,Divya Kumar,Female,18,110001,"H.No. 908, Ward 11",New Delhi,Delhi,no,4/21/2021,4,Sister,no,23
BPL200445,yes,Kavya Das,Female,20,110001,"H.No. 989, Ward 9",New Delhi,Delhi,no,4/21/2021,4,Brother,no,25
BPL200449,yes,Rohit Das,Male,18,110001,"H.No. 991, Ward 17",New Delhi,Delhi,no,4/21/2021,6,Son,no,23
BPL200470,yes,Manoj Iyer,Male,20,110001,"H.No. 265, Ward 8",New Delhi,Delhi,no,4/21/2021,3,Sister,no,25
BPL200478,yes,Vikas Gowda,Male,18,110001,"H.No. 801, Ward 13",New Delhi,Delhi,no,4/21/2021,3,Daughter,no,23
BPL200480,yes,Pooja Patil,Female,18,110001,"H.No. 285, Ward 13",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,23
BPL200482,yes,Arjun Verma,Male,19,110001,"H.No. 762, Ward 22",New Delhi,Delhi,no,4/21/2021,5,Daughter,no,24
BPL200483,yes,Deepak Verma,Male,18,110001,"H.No. 956, Ward 8",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,23
BPL200484,yes,Manoj Sharma,Male,18,110001,"H.No. 352, Ward 14",New Delhi,Delhi,no,4/21/2021,3,Sister,no,23
BPL200488,yes,Pooja Kumar,Female,19,110001,"H.No. 807, Ward 18",New Delhi,Delhi,no,4/21/2021,5,Sister,no,24
BPL200489,yes,Pooja Iyer,Female,19,110001,"H.No. 918, Ward 22",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,24
BPL200494,yes,Amit Gowda,Male,19,110001,"H.No. 398, Ward 4",New Delhi,Delhi,no,4/21/2021,5,Daughter,no,24
BPL200499,yes,Manoj Sharma,Male,18,110001,"H.No. 850, Ward 11",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,23
BPL200504,yes,Prakash Iyer,Male,19,110001,"H.No. 830, Ward 22",New Delhi,Delhi,no,4/21/2021,6,Son,no,24
BPL200506,yes,Deepak Patil,Male,20,110001,"H.No. 610, Ward 7",New Delhi,Delhi,no,4/21/2021,5,Sister,no,25
BPL200510,yes,Sunita Verma,Female,18,110001,"H.No. 379, Ward 15",New Delhi,Delhi,no,4/21/2021,5,Son,no,23
BPL200518,yes,Manoj Das,Male,19,110001,"H.No. 106, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,24
BPL200527,yes,Deepak Naidu,Male,17,110001,"H.No. 525, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Spouse,no,22
BPL200529,yes,Neha Naidu,Female,15,110001,"H.No. 376, Ward 4",New Delhi,Delhi,no,4/21/2021,4,Father,no,20
BPL200548,yes,Sunita Naidu,Female,16,110001,"H.No. 130, Ward 22",New Delhi,Delhi,no,4/21/2021,7,Head,no,21
BPL200558,yes,Prakash Kumar,Male,14,110001,"H.No. 402, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Mother,no,19
BPL200565,yes,Neha Kumar,Female,16,110001,"H.No. 113, Ward 10",New Delhi,Delhi,no,4/21/2021,5,Head,yes,21
BPL200569,yes,Sunita Naidu,Female,16,110001,"H.No. 327, Ward 7",New Delhi,Delhi,no,4/21/2021,6,Spouse,no,21
BPL200371,yes,Rahul Kumar,Male,20,110001,"H.No. 809, Ward 2",New Delhi,Delhi,no,4/21/2021,3,Son,no,25
BPL200375,yes,Lakshmi Gowda,Female,18,110001,"H.No. 591, Ward 7",New Delhi,Delhi,no,4/21/2021,3,Sister,no,23
BPL200381,yes,Pooja Reddy,Female,18,110001,"H.No. 472, Ward 5",New Delhi,Delhi,no,4/21/2021,3,Daughter,no,23
BPL200385,yes,Manoj Naidu,Male,19,110001,"H.No. 422, Ward 2",New Delhi,Delhi,no,4/21/2021,6,Brother,no,24
BPL200389,yes,Manoj Kumar,Male,18,110001,"H.No. 490, Ward 7",New Delhi,Delhi,no,4/21/2021,3,Son,no,23
BPL200393,yes,Ritu Iyer,Female,18,110001,"H.No. 757, Ward 17",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,23
BPL200411,yes,Anil Iyer,Male,20,110001,"H.No. 880, Ward 24",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,25
BPL200423,yes,Divya Verma,Female,20,110001,"H.No. 196, Ward 21",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,25
BPL200424,yes,Neha Iyer,Female,19,110001,"H.No. 741, Ward 18",New Delhi,Delhi,no,4/21/2021,5,Brother,no,24
BPL200425,yes,Anil Patil,Male,18,110001,"H.No. 722, Ward 20",New Delhi,Delhi,no,4/21/2021,4,Brother,no,23
BPL200429,yes,Arjun Iyer,Male,19,110001,"H.No. 508, Ward 20",New Delhi,Delhi,no,4/21/2021,4,Sister,no,24
BPL200430,yes,Neha Verma,Female,18,110001,"H.No. 9, Ward 16",New Delhi,Delhi,no,4/21/2021,5,Brother,no,23
BPL200442,yes,Divya Kumar,Female,18,110001,"H.No. 908, Ward 11",New Delhi,Delhi,no,4/21/2021,4,Sister,no,23
BPL200445,yes,Kavya Das,Female,20,110001,"H.No. 989, Ward 9",New Delhi,Delhi,no,4/21/2021,4,Brother,no,25
BPL200449,yes,Rohit Das,Male,18,110001,"H.No. 991, Ward 17",New Delhi,Delhi,no,4/21/2021,6,Son,no,23
BPL200470,yes,Manoj Iyer,Male,20,110001,"H.No. 265, Ward 8",New Delhi,Delhi,no,4/21/2021,3,Sister,no,25
BPL200478,yes,Vikas Gowda,Male,18,110001,"H.No. 801, Ward 13",New Delhi,Delhi,no,4/21/2021,3,Daughter,no,23
BPL200480,yes,Pooja Patil,Female,18,110001,"H.No. 285, Ward 13",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,23
BPL200482,yes,Arjun Verma,Male,19,110001,"H.No. 762, Ward 22",New Delhi,Delhi,no,4/21/2021,5,Daughter,no,24
BPL200483,yes,Deepak Verma,Male,18,110001,"H.No. 956, Ward 8",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,23
BPL200484,yes,Manoj Sharma,Male,18,110001,"H.No. 352, Ward 14",New Delhi,Delhi,no,4/21/2021,3,Sister,no,23
BPL200488,yes,Pooja Kumar,Female,19,110001,"H.No. 807, Ward 18",New Delhi,Delhi,no,4/21/2021,5,Sister,no,24
BPL200489,yes,Pooja Iyer,Female,19,110001,"H.No. 918, Ward 22",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,24
BPL200494,yes,Amit Gowda,Male,19,110001,"H.No. 398, Ward 4",New Delhi,Delhi,no,4/21/2021,5,Daughter,no,24
BPL200499,yes,Manoj Sharma,Male,18,110001,"H.No. 850, Ward 11",New Delhi,Delhi,no,4/21/2021,4,Daughter,no,23
BPL200504,yes,Prakash Iyer,Male,19,110001,"H.No. 830, Ward 22",New Delhi,Delhi,no,4/21/2021,6,Son,no,24
BPL200506,yes,Deepak Patil,Male,20,110001,"H.No. 610, Ward 7",New Delhi,Delhi,no,4/21/2021,5,Sister,no,25
BPL200510,yes,Sunita Verma,Female,18,110001,"H.No. 379, Ward 15",New Delhi,Delhi,no,4/21/2021,5,Son,no,23
BPL200518,yes,Manoj Das,Male,19,110001,"H.No. 106, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Daughter,no,24
BPL200527,yes,Deepak Naidu,Male,17,110001,"H.No. 525, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Spouse,no,22
BPL200529,yes,Neha Naidu,Female,15,110001,"H.No. 376, Ward 4",New Delhi,Delhi,no,4/21/2021,4,Father,no,20
BPL200548,yes,Sunita Naidu,Female,16,110001,"H.No. 130, Ward 22",New Delhi,Delhi,no,4/21/2021,7,Head,no,21
BPL200558,yes,Prakash Kumar,Male,14,110001,"H.No. 402, Ward 23",New Delhi,Delhi,no,4/21/2021,6,Mother,no,19
BPL200565,yes,Neha Kumar,Female,16,110001,"H.No. 113, Ward 10",New Delhi,Delhi,no,4/21/2021,5,Head,yes,21
BPL200569,yes,Sunita Naidu,Female,16,110001,"H.No. 327, Ward 7",New Delhi,Delhi,no,4/21/2021,6,Spouse,no,21
BPL200573,yes,Deepak Sharma,Male,18,400001,"H.No. 345, Ward 6",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,23
BPL200575,yes,Anita Reddy,Female,20,400001,"H.No. 270, Ward 23",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200578,yes,Ritu Gowda,Female,19,400001,"H.No. 60, Ward 24",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,24
BPL200588,yes,Lakshmi Gowda,Female,19,400001,"H.No. 909, Ward 8",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,24
BPL200594,yes,Manoj Kumar,Male,19,400001,"H.No. 858, Ward 21",Mumbai,Maharashtra,no,4/21/2021,6,Son,no,24
BPL200604,yes,Kavya Naidu,Female,19,400001,"H.No. 961, Ward 14",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200607,yes,Pooja Singh,Female,20,400001,"H.No. 350, Ward 19",Mumbai,Maharashtra,no,4/21/2021,3,Son,no,25
BPL200614,yes,Pooja Naidu,Female,19,400001,"H.No. 519, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Daughter,no,24
BPL200623,yes,Lakshmi Naidu,Female,20,400001,"H.No. 246, Ward 14",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,25
BPL200636,yes,Amit Patil,Male,20,400001,"H.No. 398, Ward 21",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,25
BPL200642,yes,Arjun Patil,Male,19,400001,"H.No. 310, Ward 1",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,24
BPL200645,yes,Divya Verma,Female,20,400001,"H.No. 858, Ward 12",Mumbai,Maharashtra,no,4/21/2021,3,Son,no,25
BPL200649,yes,Vikas Kumar,Male,18,400001,"H.No. 555, Ward 10",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,23
BPL200656,yes,Pooja Kumar,Female,19,400001,"H.No. 935, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,24
BPL200657,yes,Pooja Kumar,Female,19,400001,"H.No. 152, Ward 5",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,24
BPL200659,yes,Sunita Gowda,Female,20,400001,"H.No. 11, Ward 18",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,25
BPL200662,yes,Suresh Naidu,Male,20,400001,"H.No. 306, Ward 6",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200664,yes,Amit Naidu,Male,19,400001,"H.No. 756, Ward 17",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,24
BPL200669,yes,Kavya Das,Female,19,400001,"H.No. 539, Ward 2",Mumbai,Maharashtra,no,4/21/2021,5,Son,no,24
BPL200672,yes,Divya Reddy,Female,19,400001,"H.No. 673, Ward 24",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,24
BPL200683,yes,Lakshmi Naidu,Female,20,400001,"H.No. 879, Ward 23",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,25
BPL200684,yes,Ritu Kumar,Female,19,400001,"H.No. 874, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Daughter,no,24
BPL200686,yes,Neha Verma,Female,19,400001,"H.No. 959, Ward 25",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,24
BPL200691,yes,Asha Patil,Female,18,400001,"H.No. 147, Ward 21",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,23
BPL200692,yes,Asha Das,Female,19,400001,"H.No. 94, Ward 21",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,24
BPL200696,yes,Amit Gowda,Male,18,400001,"H.No. 485, Ward 7",Mumbai,Maharashtra,no,4/21/2021,4,Brother,no,23
BPL200702,yes,Vikas Reddy,Male,19,400001,"H.No. 171, Ward 2",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200704,yes,Arjun Gowda,Male,20,400001,"H.No. 79, Ward 17",Mumbai,Maharashtra,no,4/21/2021,6,Sister,no,25
BPL200709,yes,Deepak Iyer,Male,20,400001,"H.No. 190, Ward 9",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200715,yes,Arjun Iyer,Male,20,400001,"H.No. 966, Ward 17",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,25
BPL200719,yes,Sunita Verma,Female,19,400001,"H.No. 536, Ward 24",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,24
BPL200725,yes,Anita Naidu,Female,19,400001,"H.No. 84, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200726,yes,Divya Verma,Female,18,400001,"H.No. 602, Ward 20",Mumbai,Maharashtra,no,4/21/2021,6,Brother,no,23
BPL200728,yes,Amit Singh,Male,19,400001,"H.No. 591, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Son,no,24
BPL200729,yes,Divya Gowda,Female,19,400001,"H.No. 233, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,24
BPL200739,yes,Deepak Kumar,Male,15,400001,"H.No. 781, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Father,yes,20
BPL200749,yes,Rahul Das,Male,13,400001,"H.No. 834, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Mother,no,18
BPL200754,yes,Neha Das,Female,13,400001,"H.No. 490, Ward 5",Mumbai,Maharashtra,no,4/21/2021,7,Mother,no,18
BPL200573,yes,Deepak Sharma,Male,18,400001,"H.No. 345, Ward 6",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,23
BPL200575,yes,Anita Reddy,Female,20,400001,"H.No. 270, Ward 23",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200578,yes,Ritu Gowda,Female,19,400001,"H.No. 60, Ward 24",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,24
BPL200588,yes,Lakshmi Gowda,Female,19,400001,"H.No. 909, Ward 8",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,24
BPL200594,yes,Manoj Kumar,Male,19,400001,"H.No. 858, Ward 21",Mumbai,Maharashtra,no,4/21/2021,6,Son,no,24
BPL200604,yes,Kavya Naidu,Female,19,400001,"H.No. 961, Ward 14",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200607,yes,Pooja Singh,Female,20,400001,"H.No. 350, Ward 19",Mumbai,Maharashtra,no,4/21/2021,3,Son,no,25
BPL200614,yes,Pooja Naidu,Female,19,400001,"H.No. 519, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Daughter,no,24
BPL200623,yes,Lakshmi Naidu,Female,20,400001,"H.No. 246, Ward 14",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,25
BPL200636,yes,Amit Patil,Male,20,400001,"H.No. 398, Ward 21",Mumbai,Maharashtra,no,4/21/2021,5,Sister,no,25
BPL200642,yes,Arjun Patil,Male,19,400001,"H.No. 310, Ward 1",Mumbai,Maharashtra,no,4/21/2021,3,Daughter,no,24
BPL200645,yes,Divya Verma,Female,20,400001,"H.No. 858, Ward 12",Mumbai,Maharashtra,no,4/21/2021,3,Son,no,25
BPL200649,yes,Vikas Kumar,Male,18,400001,"H.No. 555, Ward 10",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,23
BPL200656,yes,Pooja Kumar,Female,19,400001,"H.No. 935, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,24
BPL200657,yes,Pooja Kumar,Female,19,400001,"H.No. 152, Ward 5",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,24
BPL200659,yes,Sunita Gowda,Female,20,400001,"H.No. 11, Ward 18",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,25
BPL200662,yes,Suresh Naidu,Male,20,400001,"H.No. 306, Ward 6",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200664,yes,Amit Naidu,Male,19,400001,"H.No. 756, Ward 17",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,24
BPL200669,yes,Kavya Das,Female,19,400001,"H.No. 539, Ward 2",Mumbai,Maharashtra,no,4/21/2021,5,Son,no,24
BPL200672,yes,Divya Reddy,Female,19,400001,"H.No. 673, Ward 24",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,24
BPL200683,yes,Lakshmi Naidu,Female,20,400001,"H.No. 879, Ward 23",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,25
BPL200684,yes,Ritu Kumar,Female,19,400001,"H.No. 874, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Daughter,no,24
BPL200686,yes,Neha Verma,Female,19,400001,"H.No. 959, Ward 25",Mumbai,Maharashtra,no,4/21/2021,6,Daughter,no,24
BPL200691,yes,Asha Patil,Female,18,400001,"H.No. 147, Ward 21",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,23
BPL200692,yes,Asha Das,Female,19,400001,"H.No. 94, Ward 21",Mumbai,Maharashtra,no,4/21/2021,4,Daughter,no,24
BPL200696,yes,Amit Gowda,Male,18,400001,"H.No. 485, Ward 7",Mumbai,Maharashtra,no,4/21/2021,4,Brother,no,23
BPL200702,yes,Vikas Reddy,Male,19,400001,"H.No. 171, Ward 2",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200704,yes,Arjun Gowda,Male,20,400001,"H.No. 79, Ward 17",Mumbai,Maharashtra,no,4/21/2021,6,Sister,no,25
BPL200709,yes,Deepak Iyer,Male,20,400001,"H.No. 190, Ward 9",Mumbai,Maharashtra,no,4/21/2021,4,Son,no,25
BPL200715,yes,Arjun Iyer,Male,20,400001,"H.No. 966, Ward 17",Mumbai,Maharashtra,no,4/21/2021,3,Sister,no,25
BPL200719,yes,Sunita Verma,Female,19,400001,"H.No. 536, Ward 24",Mumbai,Maharashtra,no,4/21/2021,3,Brother,no,24
BPL200725,yes,Anita Naidu,Female,19,400001,"H.No. 84, Ward 13",Mumbai,Maharashtra,no,4/21/2021,5,Brother,no,24
BPL200726,yes,Divya Verma,Female,18,400001,"H.No. 602, Ward 20",Mumbai,Maharashtra,no,4/21/2021,6,Brother,no,23
BPL200728,yes,Amit Singh,Male,19,400001,"H.No. 591, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Son,no,24
BPL200729,yes,Divya Gowda,Female,19,400001,"H.No. 233, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Sister,no,24
BPL200739,yes,Deepak Kumar,Male,15,400001,"H.No. 781, Ward 16",Mumbai,Maharashtra,no,4/21/2021,4,Father,yes,20
BPL200749,yes,Rahul Das,Male,13,400001,"H.No. 834, Ward 20",Mumbai,Maharashtra,no,4/21/2021,5,Mother,no,18
